1,BOE Tarjei,Норвегия,24:03.7 [0(0+0)] 0.0,male10sprint
2,PEIFFER Arnd,Германия,24:17.6 [0(0+0)] +13.9,male10sprint
3,BOE Johannes Thingnes,Норвегия,24:33.1 [1(1+0)] +29.4,male10sprint
4,WEGER Benjamin,Швейцария,24:39.6 [0(0+0)] +35.9,male10sprint
5,BJOENTEGAARD Erlend,Норвегия,24:47.7 [0(0+0)] +44.0,male10sprint
6,FAK Jakov,Словения,24:49.0 [0(0+0)] +45.3,male10sprint
7,DALE Johannes,Норвегия,24:54.5 [1(0+1)] +50.8,male10sprint
8,DOLL Benedikt,Германия,24:54.6 [1(1+0)] +50.9,male10sprint
9,PONSILUOMA Martin,Швеция,24:55.7 [3(1+2)] +52.0,male10sprint
10,KRCMAR Michal,Чехия,24:56.2 [0(0+0)] +52.5,male10sprint
11,CLAUDE Fabien,Франция,24:57.7 [1(0+1)] +54.0,male10sprint
12,DESTHIEUX Simon,Франция,24:59.3 [1(0+1)] +55.6,male10sprint
13,BOCHARNIKOV Sergey,Беларусь,25:01.3 [0(0+0)] +57.6,male10sprint
14,HOFER Lukas,Италия,25:05.4 [2(1+1)] +1:01.7,male10sprint
15,CHRISTIANSEN Vetle Sjaastad,Норвегия,25:06.8 [1(1+0)] +1:03.1,male10sprint
16,LESSER Erik,Германия,25:09.2 [2(0+2)] +1:05.5,male10sprint
17,LEITNER Felix,Австрия,25:12.4 [0(0+0)] +1:08.7,male10sprint
18,SAMUELSSON Sebastian,Швеция,25:14.0 [3(1+2)] +1:10.3,male10sprint
19,VARABEI Maksim,Беларусь,25:14.5 [1(0+1)] +1:10.8,male10sprint
20,PRYMA Artem,Украина,25:15.2 [1(1+0)] +1:11.5,male10sprint
21,GUIGONNAT Antonin,Франция,25:15.5 [0(0+0)] +1:11.8,male10sprint
22,LAEGREID Sturla Holm,Норвегия,25:16.0 [2(1+1)] +1:12.3,male10sprint
23,FINELLO Jeremy,Швейцария,25:20.1 [2(0+2)] +1:16.4,male10sprint
24,BAUER Klemen,Словения,25:20.2 [1(0+1)] +1:16.5,male10sprint
25,GOW Christian,Канада,25:21.8 [0(0+0)] +1:18.1,male10sprint
26,FEMLING Peppe,Швеция,25:27.4 [1(0+1)] +1:23.7,male10sprint
27,REES Roman,Германия,25:27.6 [1(0+1)] +1:23.9,male10sprint
28,KUEHN Johannes,Германия,25:28.2 [2(0+2)] +1:24.5,male10sprint
29,NELIN Jesper,Швеция,25:28.6 [2(0+2)] +1:24.9,male10sprint
30,FILLON MAILLET Quentin,Франция,25:29.8 [3(1+2)] +1:26.1,male10sprint
31,SEPPALA Tero,Финляндия,25:30.9 [1(0+1)] +1:27.2,male10sprint
32,LANGER Thierry,Бельгия,25:31.5 [1(1+0)] +1:27.8,male10sprint
33,ELISEEV Matvey,Россия,25:33.4 [0(0+0)] +1:29.7,male10sprint
34,LOGINOV Alexander,Россия,25:37.0 [3(0+3)] +1:33.3,male10sprint
35,PIDRUCHNYI Dmytro,Украина,25:40.3 [2(1+1)] +1:36.6,male10sprint
35,SMOLSKI Anton,Беларусь,25:40.3 [2(1+1)] +1:36.6,male10sprint
37,EBERHARD Julian,Австрия,25:41.0 [3(2+1)] +1:37.3,male10sprint
38,CLAUDE Florent,Бельгия,25:41.4 [1(0+1)] +1:37.7,male10sprint
39,JACQUELIN Emilien,Франция,25:48.3 [3(1+2)] +1:44.6,male10sprint
40,ILIEV Vladimir,Болгария,25:50.3 [2(1+1)] +1:46.6,male10sprint
41,EDER Simon,Австрия,25:51.6 [1(0+1)] +1:47.9,male10sprint
42,RASTORGUJEVS Andrejs,Латвия,25:52.4 [2(1+1)] +1:48.7,male10sprint
43,ERMITS Kalev,Эстония,25:55.5 [1(1+0)] +1:51.8,male10sprint
44,BROWN Jake,США,25:55.7 [1(0+1)] +1:52.0,male10sprint
45,KOMATZ David,Австрия,25:58.1 [1(1+0)] +1:54.4,male10sprint
46,LATYPOV Eduard,Россия,25:59.4 [4(2+2)] +1:55.7,male10sprint
47,MORAVEC Ondrej,Чехия,26:00.9 [3(1+2)] +1:57.2,male10sprint
48,STVRTECKY Jakub,Чехия,26:09.5 [3(1+2)] +2:05.8,male10sprint
49,DOMBROVSKI Karol,Литва,26:11.5 [1(1+0)] +2:07.8,male10sprint
50,GUZIK Grzegorz,Польша,26:12.3 [2(1+1)] +2:08.6,male10sprint
51,DOHERTY Sean,США,26:13.8 [1(1+0)] +2:10.1,male10sprint
52,GOW Scott,Канада,26:15.2 [1(1+0)] +2:11.5,male10sprint
53,RUNNALLS Adam,Канада,26:16.9 [1(1+0)] +2:13.2,male10sprint
54,FRATZSCHER Lucas,Германия,26:19.0 [2(1+1)] +2:15.3,male10sprint
55,SINAPOV Anton,Болгария,26:26.0 [2(0+2)] +2:22.3,male10sprint
55,BABIKOV Anton,Россия,26:26.0 [2(1+1)] +2:22.3,male10sprint
57,HIIDENSALO Olli,Финляндия,26:26.8 [2(1+1)] +2:23.1,male10sprint
58,KRUPCIK Tomas,Чехия,26:27.5 [2(0+2)] +2:23.8,male10sprint
59,LAZOUSKI Dzmitry,Беларусь,26:28.8 [3(0+3)] +2:25.1,male10sprint
60,STROLIA Vytautas,Литва,26:29.6 [3(1+2)] +2:25.9,male10sprint
61,SIMA Michal,Словакия,26:31.1 [1(0+1)] +2:27.4,male10sprint
62,VACLAVIK Adam,Чехия,26:33.0 [2(0+2)] +2:29.3,male10sprint
63,TACHIZAKI Mikito,Япония,26:36.7 [1(1+0)] +2:33.0,male10sprint
63,BORMOLINI Thomas,Италия,26:36.7 [3(0+3)] +2:33.0,male10sprint
65,TKALENKO Ruslan,Украина,26:39.4 [2(0+2)] +2:35.7,male10sprint
66,BANYS Linas,Литва,26:40.5 [0(0+0)] +2:36.8,male10sprint
67,WINDISCH Dominik,Италия,26:40.6 [4(2+2)] +2:36.9,male10sprint
