1,Швеция,BRORSSON Mona,1:03:26.6 [0+6] 0.0,female4on6
1,Швеция,OEBERG Hanna,1:03:26.6 [0+6] 0.0,female4on6
1,Швеция,PERSSON Linn,1:03:26.6 [0+6] 0.0,female4on6
1,Швеция,OEBERG Elvira,1:03:26.6 [0+6] 0.0,female4on6
2,Беларусь,KRYUKO Iryna,1:03:27.8 [0+9] +1.2,female4on6
2,Беларусь,ALIMBEKAVA Dzinara,1:03:27.8 [0+9] +1.2,female4on6
2,Беларусь,SOLA Hanna,1:03:27.8 [0+9] +1.2,female4on6
2,Беларусь,KRUCHINKINA Elena,1:03:27.8 [0+9] +1.2,female4on6
3,Франция,BESCOND Anais,1:03:54.4 [1+8] +27.8,female4on6
3,Франция,BRAISAZ-BOUCHET Justine,1:03:54.4 [1+8] +27.8,female4on6
3,Франция,CHEVALIER Chloe,1:03:54.4 [1+8] +27.8,female4on6
3,Франция,SIMON Julia,1:03:54.4 [1+8] +27.8,female4on6
4,Украина,BLASHKO Darya,1:03:55.3 [1+10] +28.7,female4on6
4,Украина,DZHIMA Yuliia,1:03:55.3 [1+10] +28.7,female4on6
4,Украина,MERKUSHYNA Anastasiya,1:03:55.3 [1+10] +28.7,female4on6
4,Украина,PIDHRUSHNA Olena,1:03:55.3 [1+10] +28.7,female4on6
5,Норвегия,TANDREVOLD Ingrid Landmark,1:04:06.6 [1+10] +40.0,female4on6
5,Норвегия,ECKHOFF Tiril,1:04:06.6 [1+10] +40.0,female4on6
5,Норвегия,LIEN Ida,1:04:06.6 [1+10] +40.0,female4on6
5,Норвегия,ROEISELAND Marte Olsbu,1:04:06.6 [1+10] +40.0,female4on6
6,США,DUNKLEE Susan,1:04:06.7 [0+7] +40.1,female4on6
6,США,REID Joanne,1:04:06.7 [0+7] +40.1,female4on6
6,США,EGAN Clare,1:04:06.7 [0+7] +40.1,female4on6
6,США,IRWIN Deedra,1:04:06.7 [0+7] +40.1,female4on6
7,Италия,SANFILIPPO Federica,1:04:06.7 [0+10] +40.1,female4on6
7,Италия,WIERER Dorothea,1:04:06.7 [0+10] +40.1,female4on6
7,Италия,VITTOZZI Lisa,1:04:06.7 [0+10] +40.1,female4on6
7,Италия,CARRARA Michela,1:04:06.7 [0+10] +40.1,female4on6
8,Россия,KAISHEVA Uliana,1:04:18.2 [0+11] +51.6,female4on6
8,Россия,KAZAKEVICH Irina,1:04:18.2 [0+11] +51.6,female4on6
8,Россия,KUKLINA Larisa,1:04:18.2 [0+11] +51.6,female4on6
8,Россия,MIRONOVA Svetlana,1:04:18.2 [0+11] +51.6,female4on6
9,Австрия,SCHWAIGER Julia,1:04:27.4 [1+10] +1:00.8,female4on6
9,Австрия,INNERHOFER Katharina,1:04:27.4 [1+10] +1:00.8,female4on6
9,Австрия,ZDOUC Dunja,1:04:27.4 [1+10] +1:00.8,female4on6
9,Австрия,HAUSER Lisa Theresa,1:04:27.4 [1+10] +1:00.8,female4on6
10,Швейцария,CADURISCH Irene,1:05:05.3 [0+14] +1:38.7,female4on6
10,Швейцария,GASPARIN Aita,1:05:05.3 [0+14] +1:38.7,female4on6
10,Швейцария,GASPARIN Selina,1:05:05.3 [0+14] +1:38.7,female4on6
10,Швейцария,HAECKI Lena,1:05:05.3 [0+14] +1:38.7,female4on6
11,Польша,ZBYLUT Kinga,1:05:18.7 [0+9] +1:52.1,female4on6
11,Польша,ZUK Kamila,1:05:18.7 [0+9] +1:52.1,female4on6
11,Польша,MAKA Anna,1:05:18.7 [0+9] +1:52.1,female4on6
11,Польша,HOJNISZ-STAREGA Monika,1:05:18.7 [0+9] +1:52.1,female4on6
12,Германия,HAMMERSCHMIDT Maren,1:05:24.3 [0+10] +1:57.7,female4on6
12,Германия,HINZ Vanessa,1:05:24.3 [0+10] +1:57.7,female4on6
12,Германия,HETTICH Janina,1:05:24.3 [0+10] +1:57.7,female4on6
12,Германия,PREUSS Franziska,1:05:24.3 [0+10] +1:57.7,female4on6
13,Канада,LUNDER Emma,1:05:38.3 [1+12] +2:11.7,female4on6
13,Канада,MOSER Nadia,1:05:38.3 [1+12] +2:11.7,female4on6
13,Канада,BANKES Megan,1:05:38.3 [1+12] +2:11.7,female4on6
13,Канада,BEAUDRY Sarah,1:05:38.3 [1+12] +2:11.7,female4on6
14,Казахстан,VISHNEVSKAYA-SHEPORENKO Galina,1:06:15.8 [0+2] +2:49.2,female4on6
14,Казахстан,KONDRATYEVA Anastassiya,1:06:15.8 [0+2] +2:49.2,female4on6
