1,LAEGREID Sturla Holm,Норвегия,23:04.9 [0(0+0)] 0.0,male10sprint
2,DALE Johannes,Норвегия,23:12.8 [0(0+0)] +7.9,male10sprint
3,BOE Johannes Thingnes,Норвегия,23:24.8 [2(2+0)] +19.9,male10sprint
4,CHRISTIANSEN Vetle Sjaastad,Норвегия,23:47.4 [1(1+0)] +42.5,male10sprint
5,SAMUELSSON Sebastian,Швеция,23:49.8 [0(0+0)] +44.9,male10sprint
6,PIDRUCHNYI Dmytro,Украина,23:56.2 [0(0+0)] +51.3,male10sprint
7,FILLON MAILLET Quentin,Франция,23:57.2 [1(1+0)] +52.3,male10sprint
8,JACQUELIN Emilien,Франция,24:01.0 [1(0+1)] +56.1,male10sprint
9,PONSILUOMA Martin,Швеция,24:02.9 [1(1+0)] +58.0,male10sprint
10,EBERHARD Julian,Австрия,24:06.8 [1(0+1)] +1:01.9,male10sprint
11,FAK Jakov,Словения,24:09.4 [1(0+1)] +1:04.5,male10sprint
12,CLAUDE Fabien,Франция,24:12.1 [1(0+1)] +1:07.2,male10sprint
13,GARANICHEV Evgeniy,Россия,24:14.8 [0(0+0)] +1:09.9,male10sprint
14,BOE Tarjei,Норвегия,24:16.3 [2(0+2)] +1:11.4,male10sprint
15,HOFER Lukas,Италия,24:16.5 [1(0+1)] +1:11.6,male10sprint
16,WEGER Benjamin,Швейцария,24:21.6 [1(0+1)] +1:16.7,male10sprint
17,LOGINOV Alexander,Россия,24:26.2 [2(1+1)] +1:21.3,male10sprint
18,DESTHIEUX Simon,Франция,24:28.2 [1(0+1)] +1:23.3,male10sprint
19,NELIN Jesper,Швеция,24:28.6 [2(0+2)] +1:23.7,male10sprint
20,DUDCHENKO Anton,Украина,24:32.3 [0(0+0)] +1:27.4,male10sprint
21,KOMATZ David,Австрия,24:35.3 [0(0+0)] +1:30.4,male10sprint
22,PEIFFER Arnd,Германия,24:35.9 [1(1+0)] +1:31.0,male10sprint
23,DOLL Benedikt,Германия,24:36.2 [2(1+1)] +1:31.3,male10sprint
24,ANDERSEN Aleksander Fjeld,Норвегия,24:37.0 [2(0+2)] +1:32.1,male10sprint
25,EDER Simon,Австрия,24:38.1 [0(0+0)] +1:33.2,male10sprint
26,SMOLSKI Anton,Беларусь,24:44.5 [2(1+1)] +1:39.6,male10sprint
27,MORAVEC Ondrej,Чехия,24:46.2 [0(0+0)] +1:41.3,male10sprint
28,BOCHARNIKOV Sergey,Беларусь,24:46.4 [1(1+0)] +1:41.5,male10sprint
29,NORDGREN Leif,США,24:47.7 [0(0+0)] +1:42.8,male10sprint
30,LATYPOV Eduard,Россия,24:55.4 [2(2+0)] +1:50.5,male10sprint
