1,ECKHOFF Tiril,Норвегия,23:54.0 [0(0+0)] 0.0,female75sprint
2,OEBERG Hanna,Швеция,24:23.6 [0(0+0)] +29.6,female75sprint
3,HAUSER Lisa Theresa,Австрия,24:34.2 [1(0+1)] +40.2,female75sprint
4,SIMON Julia,Франция,24:38.3 [2(2+0)] +44.3,female75sprint
5,ROEISELAND Marte Olsbu,Норвегия,24:46.6 [2(1+1)] +52.6,female75sprint
6,PAVLOVA Evgeniya,Россия,24:53.1 [0(0+0)] +59.1,female75sprint
7,DAVIDOVA Marketa,Чехия,24:53.7 [1(0+1)] +59.7,female75sprint
8,KRUCHINKINA Elena,Беларусь,24:54.9 [2(0+2)] +1:00.9,female75sprint
9,BRAISAZ-BOUCHET Justine,Франция,25:03.1 [1(1+0)] +1:09.1,female75sprint
10,CHEVALIER-BOUCHET Anais,Франция,25:03.9 [2(1+1)] +1:09.9,female75sprint
10,DZHIMA Yuliia,Украина,25:03.9 [1(0+1)] +1:09.9,female75sprint
12,BESCOND Anais,Франция,25:04.1 [1(0+1)] +1:10.1,female75sprint
13,EGAN Clare,США,25:04.9 [0(0+0)] +1:10.9,female75sprint
14,PREUSS Franziska,Германия,25:07.4 [1(0+1)] +1:13.4,female75sprint
15,HERRMANN Denise,Германия,25:07.6 [2(1+1)] +1:13.6,female75sprint
15,MIRONOVA Svetlana,Россия,25:07.6 [2(2+0)] +1:13.6,female75sprint
17,HOJNISZ-STAREGA Monika,Польша,25:09.4 [1(0+1)] +1:15.4,female75sprint
18,CHEVALIER Chloe,Франция,25:11.9 [1(1+0)] +1:17.9,female75sprint
19,PERSSON Linn,Швеция,25:14.4 [0(0+0)] +1:20.4,female75sprint
20,KUKLINA Larisa,Россия,25:15.7 [0(0+0)] +1:21.7,female75sprint
21,BENDIKA Baiba,Латвия,25:18.6 [2(1+1)] +1:24.6,female75sprint
22,KAISHEVA Uliana,Россия,25:19.8 [1(1+0)] +1:25.8,female75sprint
23,GASPARIN Selina,Швейцария,25:20.9 [2(1+1)] +1:26.9,female75sprint
24,OEBERG Elvira,Швеция,25:26.0 [1(0+1)] +1:32.0,female75sprint
25,ZDOUC Dunja,Австрия,25:26.9 [0(0+0)] +1:32.9,female75sprint
26,SOLA Hanna,Беларусь,25:27.6 [3(1+2)] +1:33.6,female75sprint
27,LIEN Ida,Норвегия,25:34.3 [2(1+1)] +1:40.3,female75sprint
28,FIALKOVA Ivona,Словакия,25:38.4 [1(0+1)] +1:44.4,female75sprint
29,GASPARIN Aita,Швейцария,25:38.8 [0(0+0)] +1:44.8,female75sprint
30,TODOROVA Milena,Болгария,25:39.1 [2(2+0)] +1:45.1,female75sprint
31,WIERER Dorothea,Италия,25:46.3 [2(1+1)] +1:52.3,female75sprint
32,BLASHKO Darya,Украина,25:46.7 [0(0+0)] +1:52.7,female75sprint
33,HINZ Vanessa,Германия,25:48.3 [1(0+1)] +1:54.3,female75sprint
34,KNOTTEN Karoline Offigstad,Норвегия,25:48.5 [0(0+0)] +1:54.5,female75sprint
35,COLOMBO Caroline,Франция,25:49.1 [2(1+1)] +1:55.1,female75sprint
36,HAECKI Lena,Швейцария,25:51.6 [1(1+0)] +1:57.6,female75sprint
37,ALIMBEKAVA Dzinara,Беларусь,25:53.0 [2(2+0)] +1:59.0,female75sprint
38,FROLINA Anna,Корея,25:55.5 [2(0+2)] +2:01.5,female75sprint
39,PUSKARCIKOVA Eva,Чехия,25:56.9 [1(0+1)] +2:02.9,female75sprint
40,AVVAKUMOVA Ekaterina,Корея,26:02.2 [1(0+1)] +2:08.2,female75sprint
41,ZBYLUT Kinga,Польша,26:03.5 [0(0+0)] +2:09.5,female75sprint
42,BELCHENKO Yelizaveta,Казахстан,26:09.4 [1(0+1)] +2:15.4,female75sprint
43,ZUK Kamila,Польша,26:12.1 [2(1+1)] +2:18.1,female75sprint
44,HETTICH Janina,Германия,26:19.0 [2(0+2)] +2:25.0,female75sprint
45,LARDSCHNEIDER Irene,Италия,26:21.8 [1(1+0)] +2:27.8,female75sprint
46,ZDRAVKOVA Maria,Болгария,26:23.1 [0(0+0)] +2:29.1,female75sprint
47,CADURISCH Irene,Швейцария,26:23.4 [2(0+2)] +2:29.4,female75sprint
48,LUNDER Emma,Канада,26:24.1 [2(1+1)] +2:30.1,female75sprint
49,WEIDEL Anna,Германия,26:25.2 [0(0+0)] +2:31.2,female75sprint
50,GASPARIN Elisa,Швейцария,26:25.3 [3(1+2)] +2:31.3,female75sprint
51,BEAUDRY Sarah,Канада,26:27.1 [0(0+0)] +2:33.1,female75sprint
52,REID Joanne,США,26:30.1 [1(0+1)] +2:36.1,female75sprint
53,PIDHRUSHNA Olena,Украина,26:31.3 [3(1+2)] +2:37.3,female75sprint
54,GHILENKO Alla,Молдова,26:37.4 [0(0+0)] +2:43.4,female75sprint
55,EDER Mari,Финляндия,26:38.2 [4(2+2)] +2:44.2,female75sprint
56,KAZAKEVICH Irina,Россия,26:38.5 [3(1+2)] +2:44.5,female75sprint
57,TALIHAERM Johanna,Эстония,26:42.8 [1(1+0)] +2:48.8,female75sprint
58,SKOTTHEIM Johanna,Швеция,26:43.0 [1(0+1)] +2:49.0,female75sprint
59,KOCERGINA Natalja,Литва,26:45.1 [2(1+1)] +2:51.1,female75sprint
